Source sentence,Answer sentence
"rangkaian peringatan hari santri nasional di kota bandung telah berlangsung sejak kamis 26 oktober 2017 .",kota bandung adalah entitas lokasi .
"komisi pemberantasan korupsi ( kpk ) kembali melepas 2 anggota dind riau setelah dilakukan pemeriksaan selama 24 jam .",riau adalah entitas lokasi .
"merujuk kartu tanda penduduk ( ktp ) , hermawan diketahui berusia 27 tahun dan berasal dari kebumen , jawa tengah .",hermawan adalah entitas tokoh .
"merujuk kartu tanda penduduk ( ktp ) , hermawan diketahui berusia 27 tahun dan berasal dari kebumen , jawa tengah .",kebumen adalah entitas lokasi .
"merujuk kartu tanda penduduk ( ktp ) , hermawan diketahui berusia 27 tahun dan berasal dari kebumen , jawa tengah .",jawa tengah adalah entitas lokasi .
"dalam uji kelayakan dan kepatutan , anggota komisi iii melihat bambang memiliki kemampuan teknis , konsep , dan punya arah kebijakan kpk ke depan .",bambang adalah entitas tokoh .
"" alhamdulillah , jawa barat telah menjadi tuan rumah yang baik , kegiatan karnaval pesona parahyangan 2017 berlangsung sukses dan meriah , " ujar gubernur aher , di depan gedung sate , sabtu ( 26/08/2017 ) .",jawa barat adalah entitas lokasi .
"" alhamdulillah , jawa barat telah menjadi tuan rumah yang baik , kegiatan karnaval pesona parahyangan 2017 berlangsung sukses dan meriah , " ujar gubernur aher , di depan gedung sate , sabtu ( 26/08/2017 ) .",karnaval pesona parahyangan 2017 adalah entitas event .
"" alhamdulillah , jawa barat telah menjadi tuan rumah yang baik , kegiatan karnaval pesona parahyangan 2017 berlangsung sukses dan meriah , " ujar gubernur aher , di depan gedung sate , sabtu ( 26/08/2017 ) .",aher adalah entitas tokoh .
"" alhamdulillah , jawa barat telah menjadi tuan rumah yang baik , kegiatan karnaval pesona parahyangan 2017 berlangsung sukses dan meriah , " ujar gubernur aher , di depan gedung sate , sabtu ( 26/08/2017 ) .",gedung sate adalah entitas lokasi .
"sunshine coast stingrays kehilangan permainan di premier rugby terakhir mereka untuk sebulan melawan sunnybank 36 poin lawan 6 .",premier rugby adalah entitas event .
"singapura negara tetangga terdekat indonesia menempati posisi pertama sebagai pemberi utang terbesar ke indonesia .",singapura adalah entitas lokasi .
"singapura negara tetangga terdekat indonesia menempati posisi pertama sebagai pemberi utang terbesar ke indonesia .",indonesia adalah entitas lokasi .
"singapura negara tetangga terdekat indonesia menempati posisi pertama sebagai pemberi utang terbesar ke indonesia .",indonesia adalah entitas lokasi .
"dilansir dari hollywood reporter ( 18/5/2017 ) , beberapa skenario bikinan kurosawa akan diangkat ke layar lebar oleh perusahaan tiongkok bernama jinke entertainment .",hollywood reporter adalah entitas produk .
"dilansir dari hollywood reporter ( 18/5/2017 ) , beberapa skenario bikinan kurosawa akan diangkat ke layar lebar oleh perusahaan tiongkok bernama jinke entertainment .",kurosawa adalah entitas tokoh .
"dilansir dari hollywood reporter ( 18/5/2017 ) , beberapa skenario bikinan kurosawa akan diangkat ke layar lebar oleh perusahaan tiongkok bernama jinke entertainment .",tiongkok adalah entitas lokasi .
"dilansir dari hollywood reporter ( 18/5/2017 ) , beberapa skenario bikinan kurosawa akan diangkat ke layar lebar oleh perusahaan tiongkok bernama jinke entertainment .",jinke entertainment adalah entitas produk .
"namun patut diketahui , belum pernah ada tim yang mampu memenangi final nba setelah tertinggal 3-jan .",final nba adalah entitas event .
"agenda pertemuan dengan sby juga sudah dilakukan sejak jauh-jauh hari sebelumnya .",sby adalah entitas tokoh .
"langham menyatakan , dalam sebuah pernyataan yang dibacakan oleh pengacara nya , " saya merasa gembira karena nama saya telah dibersihkan dari semua tuduhan yang secara konsisten telah saya sangkal . "",langham adalah entitas tokoh .
"hamas , dikatakan israel , menggunakan sekolah-sekolah dan masjid untuk menyimpan persenjataan dan memanfaatkannya sebagai tempat untuk meluncurkan serangan roket lintas-batas .",israel adalah entitas lokasi .
"sinyal perombakan kabinet otomatis menyala bila presiden sby telah melakukan pertemuan empat-mata dengan ketua umum partai koalisi .",sby adalah entitas tokoh .
"arya prisatria , project officer jazz goes to campus menegaskan bahwa band jazz earth , wind and fire dipastikan akan tampil .",arya prisatria adalah entitas tokoh .
"arya prisatria , project officer jazz goes to campus menegaskan bahwa band jazz earth , wind and fire dipastikan akan tampil .",project officer adalah entitas tokoh .
"arya prisatria , project officer jazz goes to campus menegaskan bahwa band jazz earth , wind and fire dipastikan akan tampil .",jazz goes to campus adalah entitas event .
"arya prisatria , project officer jazz goes to campus menegaskan bahwa band jazz earth , wind and fire dipastikan akan tampil .",jazz earth adalah entitas produk .
"arya prisatria , project officer jazz goes to campus menegaskan bahwa band jazz earth , wind and fire dipastikan akan tampil .",wind and fire adalah entitas produk .
"dari manajer pemasaran pt dgi mohammad el idris , nazaruddin menerima rp 23.119.278.000 .",pt dgi adalah entitas produk .
"dari manajer pemasaran pt dgi mohammad el idris , nazaruddin menerima rp 23.119.278.000 .",mohammad el idris adalah entitas tokoh .
"dari manajer pemasaran pt dgi mohammad el idris , nazaruddin menerima rp 23.119.278.000 .",nazaruddin adalah entitas tokoh .
"dari empat pemain belakang yang kita turunkan sejak awal , rifad ( marasabessy ) dan nurhidayat ( haji haris ) baru bergabung .",rifad adalah entitas tokoh .
"dari empat pemain belakang yang kita turunkan sejak awal , rifad ( marasabessy ) dan nurhidayat ( haji haris ) baru bergabung .",marasabessy adalah entitas tokoh .
"dari empat pemain belakang yang kita turunkan sejak awal , rifad ( marasabessy ) dan nurhidayat ( haji haris ) baru bergabung .",nurhidayat adalah entitas tokoh .
"dari empat pemain belakang yang kita turunkan sejak awal , rifad ( marasabessy ) dan nurhidayat ( haji haris ) baru bergabung .",haji haris adalah entitas tokoh .
"" segera setelah tiba kembali siang ini dari kunjungannya ke yogya untuk menghadiri pernikahan putri sultan hamengkubuwono x , presiden sby akan melanjutkan perampungan formasi baru kabinetnya , " kata staf khusus presiden bidang komunikasi politik daniel sparingga , siang ini .",yogya adalah entitas lokasi .
"" segera setelah tiba kembali siang ini dari kunjungannya ke yogya untuk menghadiri pernikahan putri sultan hamengkubuwono x , presiden sby akan melanjutkan perampungan formasi baru kabinetnya , " kata staf khusus presiden bidang komunikasi politik daniel sparingga , siang ini .",sultan hamengkubuwono x adalah entitas tokoh .
"" segera setelah tiba kembali siang ini dari kunjungannya ke yogya untuk menghadiri pernikahan putri sultan hamengkubuwono x , presiden sby akan melanjutkan perampungan formasi baru kabinetnya , " kata staf khusus presiden bidang komunikasi politik daniel sparingga , siang ini .",sby adalah entitas tokoh .
"" segera setelah tiba kembali siang ini dari kunjungannya ke yogya untuk menghadiri pernikahan putri sultan hamengkubuwono x , presiden sby akan melanjutkan perampungan formasi baru kabinetnya , " kata staf khusus presiden bidang komunikasi politik daniel sparingga , siang ini .",daniel sparingga adalah entitas tokoh .
"penyerangan kedubes israel itu merupakan aksi protes atas tewasnya seorang tentara mesir penjaga perbatasan yang ditembak oleh tentara israel di dekat pintu perbatasan rafah , semenanjung sinai .",israel adalah entitas lokasi .
"penyerangan kedubes israel itu merupakan aksi protes atas tewasnya seorang tentara mesir penjaga perbatasan yang ditembak oleh tentara israel di dekat pintu perbatasan rafah , semenanjung sinai .",mesir adalah entitas lokasi .
"penyerangan kedubes israel itu merupakan aksi protes atas tewasnya seorang tentara mesir penjaga perbatasan yang ditembak oleh tentara israel di dekat pintu perbatasan rafah , semenanjung sinai .",israel adalah entitas lokasi .
"penyerangan kedubes israel itu merupakan aksi protes atas tewasnya seorang tentara mesir penjaga perbatasan yang ditembak oleh tentara israel di dekat pintu perbatasan rafah , semenanjung sinai .",pintu perbatasan rafah adalah entitas lokasi .
"penyerangan kedubes israel itu merupakan aksi protes atas tewasnya seorang tentara mesir penjaga perbatasan yang ditembak oleh tentara israel di dekat pintu perbatasan rafah , semenanjung sinai .",semenanjung sinai adalah entitas tokoh .
"ahok tak mempermasalahkan pernyataan fadli zon yang mengatakan dirinya bakal menjadi tersangka kasus dugaan korupsi pembelian lahan di rumah-sakit sumber waras , jakarta barat</gpe>. ahok bahkan berharap kasus yang tengah ditangani oleh komisi pemberantasan korupsi ( kpk ) ini masuk ke ranah pengadilan .",ahok adalah entitas tokoh .
"ahok tak mempermasalahkan pernyataan fadli zon yang mengatakan dirinya bakal menjadi tersangka kasus dugaan korupsi pembelian lahan di rumah-sakit sumber waras , jakarta barat</gpe>. ahok bahkan berharap kasus yang tengah ditangani oleh komisi pemberantasan korupsi ( kpk ) ini masuk ke ranah pengadilan .",fadli zon adalah entitas tokoh .
"ahok tak mempermasalahkan pernyataan fadli zon yang mengatakan dirinya bakal menjadi tersangka kasus dugaan korupsi pembelian lahan di rumah-sakit sumber waras , jakarta barat</gpe>. ahok bahkan berharap kasus yang tengah ditangani oleh komisi pemberantasan korupsi ( kpk ) ini masuk ke ranah pengadilan .",rumah-sakit sumber waras adalah entitas lokasi .
"ahok tak mempermasalahkan pernyataan fadli zon yang mengatakan dirinya bakal menjadi tersangka kasus dugaan korupsi pembelian lahan di rumah-sakit sumber waras , jakarta barat</gpe>. ahok bahkan berharap kasus yang tengah ditangani oleh komisi pemberantasan korupsi ( kpk ) ini masuk ke ranah pengadilan .",jakarta barat</gpe>. adalah entitas lokasi .
"ahok tak mempermasalahkan pernyataan fadli zon yang mengatakan dirinya bakal menjadi tersangka kasus dugaan korupsi pembelian lahan di rumah-sakit sumber waras , jakarta barat</gpe>. ahok bahkan berharap kasus yang tengah ditangani oleh komisi pemberantasan korupsi ( kpk ) ini masuk ke ranah pengadilan .",ahok adalah entitas tokoh .
"tim beregu berisi 18 pemain yang diperkuat para senior seperti juara all england praveen jordan</person>/ debby susanto serta pemain ganda putra mohammad ahsan menerima total rp450 juta dan 18 unit televisi led polytron 43 inci .",all england adalah entitas event .
"tim beregu berisi 18 pemain yang diperkuat para senior seperti juara all england praveen jordan</person>/ debby susanto serta pemain ganda putra mohammad ahsan menerima total rp450 juta dan 18 unit televisi led polytron 43 inci .",praveen jordan</person>/ debby susanto adalah entitas tokoh .
"tim beregu berisi 18 pemain yang diperkuat para senior seperti juara all england praveen jordan</person>/ debby susanto serta pemain ganda putra mohammad ahsan menerima total rp450 juta dan 18 unit televisi led polytron 43 inci .",mohammad ahsan adalah entitas tokoh .
"tim beregu berisi 18 pemain yang diperkuat para senior seperti juara all england praveen jordan</person>/ debby susanto serta pemain ganda putra mohammad ahsan menerima total rp450 juta dan 18 unit televisi led polytron 43 inci .",polytron adalah entitas produk .
"" ini saja masih kurang seperti roti dan nasi bungkus nya . kemarin mau enggak mau ada yang dapat jatah 1 nasi bungkus untuk berdua . bantuan lain yang kami bagikan seperti air mineral dan mie instan , " jelas syamsul .",roti adalah entitas makanan .
"" ini saja masih kurang seperti roti dan nasi bungkus nya . kemarin mau enggak mau ada yang dapat jatah 1 nasi bungkus untuk berdua . bantuan lain yang kami bagikan seperti air mineral dan mie instan , " jelas syamsul .",nasi bungkus adalah entitas makanan .
"" ini saja masih kurang seperti roti dan nasi bungkus nya . kemarin mau enggak mau ada yang dapat jatah 1 nasi bungkus untuk berdua . bantuan lain yang kami bagikan seperti air mineral dan mie instan , " jelas syamsul .",nasi bungkus adalah entitas makanan .
"" ini saja masih kurang seperti roti dan nasi bungkus nya . kemarin mau enggak mau ada yang dapat jatah 1 nasi bungkus untuk berdua . bantuan lain yang kami bagikan seperti air mineral dan mie instan , " jelas syamsul .",air mineral adalah entitas makanan .
"" ini saja masih kurang seperti roti dan nasi bungkus nya . kemarin mau enggak mau ada yang dapat jatah 1 nasi bungkus untuk berdua . bantuan lain yang kami bagikan seperti air mineral dan mie instan , " jelas syamsul .",mie instan adalah entitas makanan .
"" ini saja masih kurang seperti roti dan nasi bungkus nya . kemarin mau enggak mau ada yang dapat jatah 1 nasi bungkus untuk berdua . bantuan lain yang kami bagikan seperti air mineral dan mie instan , " jelas syamsul .",syamsul adalah entitas tokoh .
"mereka unggul selisih gol dari islandia yang pada saat bersamaan mengalahkan finlandia 3-2 .",islandia adalah entitas lokasi .
"mereka unggul selisih gol dari islandia yang pada saat bersamaan mengalahkan finlandia 3-2 .",finlandia adalah entitas lokasi .
"bentuk dan ukuran promina puffs disesuaikan dengan kebutuhan bayi untuk latihan menjimpit dan menggenggam makanan , ujarnya .",promina puffs adalah entitas produk .
"kita dan filipina sebagai negara berdaulat tidak mengeluarkan uang , kata ryamizard .",filipina adalah entitas lokasi .
