source sentence,answer sentence
"grant , yang terkenal memainkan sejumlah karakter pria bebas di sejumlah film seperti four weddings and a funeral atau bridget jones , tampak nyaman bersama khan ketika muncul di sebuah konferensi pers di london bulan lalu tentang film terakhirnya .",grant adalah entitas person
"grant , yang terkenal memainkan sejumlah karakter pria bebas di sejumlah film seperti four weddings and a funeral atau bridget jones , tampak nyaman bersama khan ketika muncul di sebuah konferensi pers di london bulan lalu tentang film terakhirnya .",khan adalah entitas person
"grant , yang terkenal memainkan sejumlah karakter pria bebas di sejumlah film seperti four weddings and a funeral atau bridget jones , tampak nyaman bersama khan ketika muncul di sebuah konferensi pers di london bulan lalu tentang film terakhirnya .",london adalah entitas location
"sufyan menilai sosok harry tanoe tidak punya banyak sumbangsih bagi partai nasdem .",sufyan adalah entitas person
"sufyan menilai sosok harry tanoe tidak punya banyak sumbangsih bagi partai nasdem .",harry tanoe adalah entitas person
"sufyan menilai sosok harry tanoe tidak punya banyak sumbangsih bagi partai nasdem .",partai nasdem adalah entitas organization
"keinginan sby , lanjut anas , adalah mengakhiri masa jabatannya , dengan catatan dan legasi yang baik (khusnul khatimah) .",sby adalah entitas person
"keinginan sby , lanjut anas , adalah mengakhiri masa jabatannya , dengan catatan dan legasi yang baik (khusnul khatimah) .",anas adalah entitas person
"mulai 18 agustus 2014 , pt pertamina (persero) telah melakukan pemangkasan jatah harian bbm subsidi di setiap spbu dari 5%-15% sebagai dampak pengurangan kuota bbm subsidi 2014 .",pt pertamina (persero) adalah entitas organization
"mulai 18 agustus 2014 , pt pertamina (persero) telah melakukan pemangkasan jatah harian bbm subsidi di setiap spbu dari 5%-15% sebagai dampak pengurangan kuota bbm subsidi 2014 .",spbu adalah entitas location
"pt angkasa pura i secara resmi mengumumkan penggunaan terminal baru bandara internasional sepinggan balikpapan pada sabtu , (22/3) .",pt angkasa pura i adalah entitas organization
"pt angkasa pura i secara resmi mengumumkan penggunaan terminal baru bandara internasional sepinggan balikpapan pada sabtu , (22/3) .",balikpapan adalah entitas location
"partai amanat nasional (pan) sulawesi selatan menyatakan mendukung calon ketua umum pan , zulkifli hasan .",partai amanat nasional (pan) adalah entitas organization
"partai amanat nasional (pan) sulawesi selatan menyatakan mendukung calon ketua umum pan , zulkifli hasan .",sulawesi selatan adalah entitas location
"partai amanat nasional (pan) sulawesi selatan menyatakan mendukung calon ketua umum pan , zulkifli hasan .",pan adalah entitas organization
"partai amanat nasional (pan) sulawesi selatan menyatakan mendukung calon ketua umum pan , zulkifli hasan .",zulkifli hasan adalah entitas person
"sekretaris departemen pemajuan dan perlindungan ham dpp partai demokrat ini menegaskan bahwa rumors itu bukan berasal dari kader-kader partai demokrat .",partai demokrat adalah entitas organization
"sekretaris departemen pemajuan dan perlindungan ham dpp partai demokrat ini menegaskan bahwa rumors itu bukan berasal dari kader-kader partai demokrat .",partai demokrat adalah entitas organization
"nasa meminta bantuan anda .",nasa adalah entitas organization
"namun setelah ditunjuk jadi menteri , djan faridz memilih mundur menjadi calon gubernur dki .",djan faridz adalah entitas person
"jero optimistis kuota dapat terjaga dan anggaran bbm subsidi juga tidak melonjak dari alokasi apbn-p 2014 .",jero adalah entitas person
"masih dalam tahap kalkulasi , kata jokowi di masjid sunda kelapa , menteng , jakarta pusat , minggu (24/8/2014) .",jokowi adalah entitas person
"masih dalam tahap kalkulasi , kata jokowi di masjid sunda kelapa , menteng , jakarta pusat , minggu (24/8/2014) .",masjid sunda kelapa adalah entitas location
"masih dalam tahap kalkulasi , kata jokowi di masjid sunda kelapa , menteng , jakarta pusat , minggu (24/8/2014) .",menteng adalah entitas location
"masih dalam tahap kalkulasi , kata jokowi di masjid sunda kelapa , menteng , jakarta pusat , minggu (24/8/2014) .",jakarta pusat adalah entitas location
"saya belum dapat laporan , tapi kalau berwarna putih itu tikus raksasa , kata kepala balai taman nasional kutai (btnk) , erly sukrismanto , minggu (24/8) .",balai taman nasional kutai (btnk) adalah entitas organization
"saya belum dapat laporan , tapi kalau berwarna putih itu tikus raksasa , kata kepala balai taman nasional kutai (btnk) , erly sukrismanto , minggu (24/8) .",erly sukrismanto adalah entitas person
"terjadi pembicaraan-pembicaraan dengan para wakil dari berbagai kelompok setelah pemilihan umum dilangsungkan , dan ketika pembentukan pemerintah sebelum terjadinya insiden samarra , juga dilakukan beberapa pembicaraan setelahnya , kata khalilzad kepada the times dalam wawancara jumat .",khalilzad adalah entitas person
"terjadi pembicaraan-pembicaraan dengan para wakil dari berbagai kelompok setelah pemilihan umum dilangsungkan , dan ketika pembentukan pemerintah sebelum terjadinya insiden samarra , juga dilakukan beberapa pembicaraan setelahnya , kata khalilzad kepada the times dalam wawancara jumat .",the times adalah entitas organization
"pasalnya , perolehan pada tahapan tersebut menentukan apakah pks dapat mengajukan calon presiden sendiri .",pks adalah entitas organization
"kesepakatan bulan oktober 2009 sangat jelas , yakni sebelum perombakan harus ada pembicaraan dengan ketua umum parpol . sampai saat ini belum pernah ada pembicaraan dari presiden tentang partai golkar , ujar sekjen partai golkar idrus marham saat jumpa pers di gedung dpr , jakarta , senin (10/1/2011) .",partai golkar adalah entitas organization
"kesepakatan bulan oktober 2009 sangat jelas , yakni sebelum perombakan harus ada pembicaraan dengan ketua umum parpol . sampai saat ini belum pernah ada pembicaraan dari presiden tentang partai golkar , ujar sekjen partai golkar idrus marham saat jumpa pers di gedung dpr , jakarta , senin (10/1/2011) .",partai golkar adalah entitas organization
"kesepakatan bulan oktober 2009 sangat jelas , yakni sebelum perombakan harus ada pembicaraan dengan ketua umum parpol . sampai saat ini belum pernah ada pembicaraan dari presiden tentang partai golkar , ujar sekjen partai golkar idrus marham saat jumpa pers di gedung dpr , jakarta , senin (10/1/2011) .",idrus marham adalah entitas person
"kesepakatan bulan oktober 2009 sangat jelas , yakni sebelum perombakan harus ada pembicaraan dengan ketua umum parpol . sampai saat ini belum pernah ada pembicaraan dari presiden tentang partai golkar , ujar sekjen partai golkar idrus marham saat jumpa pers di gedung dpr , jakarta , senin (10/1/2011) .",gedung dpr adalah entitas location
"kesepakatan bulan oktober 2009 sangat jelas , yakni sebelum perombakan harus ada pembicaraan dengan ketua umum parpol . sampai saat ini belum pernah ada pembicaraan dari presiden tentang partai golkar , ujar sekjen partai golkar idrus marham saat jumpa pers di gedung dpr , jakarta , senin (10/1/2011) .",jakarta adalah entitas location
"hal ini ditegaskan ketua fraksi pdip tjahjo kumolo kepada tribunnews.com di jakarta , sabtu (4/12/2010) .",pdip adalah entitas organization
"hal ini ditegaskan ketua fraksi pdip tjahjo kumolo kepada tribunnews.com di jakarta , sabtu (4/12/2010) .",tjahjo kumolo adalah entitas person
"hal ini ditegaskan ketua fraksi pdip tjahjo kumolo kepada tribunnews.com di jakarta , sabtu (4/12/2010) .",tribunnews.com adalah entitas organization
"hal ini ditegaskan ketua fraksi pdip tjahjo kumolo kepada tribunnews.com di jakarta , sabtu (4/12/2010) .",jakarta adalah entitas location
"hal ini membuat kompetensi prasetyo diragukan oleh lembaga-lembaga antikorupsi , seperti indonesia corruption watch .",prasetyo adalah entitas person
"hal ini membuat kompetensi prasetyo diragukan oleh lembaga-lembaga antikorupsi , seperti indonesia corruption watch .",indonesia corruption watch adalah entitas organization
"negatif foto dikubur di tanah dekat sebuah pohon di halaman belakang kantor harian asia raya .",kantor harian asia raya adalah entitas location
"setidaknya dua roket juga ditembakkan dari libanon ke israel utara , tetapi tidak jelas siapa yang yang menembakkannya , menuurt sumber-sumber libanon dan israel .",libanon adalah entitas location
"setidaknya dua roket juga ditembakkan dari libanon ke israel utara , tetapi tidak jelas siapa yang yang menembakkannya , menuurt sumber-sumber libanon dan israel .",israel utara adalah entitas location
"sumber palestin mengatakan seperti dilansir kantor berita afp , senin (25/8/2014) , dengan jatuhnya dua korban jiwa tersebut maka sejauh ini , sudah 2.122 warga palestina yang tewas dalam konflik gaza yang telah berlangsung 7 pekan .",afp adalah entitas organization
"sumber palestin mengatakan seperti dilansir kantor berita afp , senin (25/8/2014) , dengan jatuhnya dua korban jiwa tersebut maka sejauh ini , sudah 2.122 warga palestina yang tewas dalam konflik gaza yang telah berlangsung 7 pekan .",gaza adalah entitas location
"kami terkejut , kata didi dalam sebuah diskusi di restoran gado-gado boplo , jakarta , sabtu , 6 desember 2014 .",didi adalah entitas person
"kami terkejut , kata didi dalam sebuah diskusi di restoran gado-gado boplo , jakarta , sabtu , 6 desember 2014 .",restoran gado-gado boplo adalah entitas location
"kami terkejut , kata didi dalam sebuah diskusi di restoran gado-gado boplo , jakarta , sabtu , 6 desember 2014 .",jakarta adalah entitas location
"rencana ini didukung oleh menteri energi dan sumber daya mineral (esdm) jero wacik .",jero wacik adalah entitas person
"hingga tutup usia kakak-beradik frans dan alex mendur tercatat belum pernah menerima penghargaan atas sumbangsih mereka pada negara ini .",frans adalah entitas person
"hingga tutup usia kakak-beradik frans dan alex mendur tercatat belum pernah menerima penghargaan atas sumbangsih mereka pada negara ini .",alex mendur adalah entitas person
"hal itupun memicu reaksi dari partai keadilan sejahtera (pks) .",partai keadilan sejahtera (pks) adalah entitas organization
"koleksi foto ipphos pada kurun waktu 1945-1949 konon berjumlah 22.700 bingkai foto .",ipphos adalah entitas organization
"meskipun demikian , ia belum menyatakan bahwa ppp akan beralih koalisi .",ppp adalah entitas organization
"nggak usah jauh-jauh cari orangnya karena tanggung jawabnya sama saya . kantor saya jelas di medan merdeka barat , ucap djoko .",medan merdeka barat adalah entitas location
"nggak usah jauh-jauh cari orangnya karena tanggung jawabnya sama saya . kantor saya jelas di medan merdeka barat , ucap djoko .",djoko adalah entitas person
"mereka menarik penawarannya untuk mengakuisisi mesa airlines karena farmington n.m. , pembawa / carrier tidak menanggapi tawarannya pada penutupan bisnis kemarin , batas waktu yang ditentukan stateswest untuk menerima tanggapan .",mesa airlines adalah entitas organization
"mereka menarik penawarannya untuk mengakuisisi mesa airlines karena farmington n.m. , pembawa / carrier tidak menanggapi tawarannya pada penutupan bisnis kemarin , batas waktu yang ditentukan stateswest untuk menerima tanggapan .",farmington n.m. adalah entitas organization
"mereka menarik penawarannya untuk mengakuisisi mesa airlines karena farmington n.m. , pembawa / carrier tidak menanggapi tawarannya pada penutupan bisnis kemarin , batas waktu yang ditentukan stateswest untuk menerima tanggapan .",stateswest adalah entitas organization
"pkb sangat setuju adanya pkpu no 17 tahun 2013 tentang pelaporan dana kampanye untuk menghindari politik transaksional serta mencegah masuknya dana-dana yang tidak jelas asal muasalnya , ujarnya .",pkb adalah entitas organization
"catatan perihal daerah keistimewaan , menurut tjahjo terdapat pada bab tentang pemerintahan daerah , yang terdiri dari tiga pasal , yaitu pasal 18 , 18a dan 18b .",tjahjo adalah entitas person
"apalagi , saya sudah kenal dengan om roosseno sejak sma di bandung , kata habibie .",roosseno adalah entitas person
"apalagi , saya sudah kenal dengan om roosseno sejak sma di bandung , kata habibie .",bandung adalah entitas location
"apalagi , saya sudah kenal dengan om roosseno sejak sma di bandung , kata habibie .",habibie adalah entitas person
"polisi dalam suatu pernyataan mengatakan bahwa jembatan kecil ambruk ,di pusat kota barranquitas , sehingga mengisolasi 25 keluarga di daerah itu .",barranquitas adalah entitas location
"dengan nonaktif sementara , ganjar berharap proses pemeriksaan yang dilakukan pansus bisa berjalan lancar .",ganjar adalah entitas person
"namun , sutan berharap pks tetap bersama koalisi .",sutan adalah entitas person
"namun , sutan berharap pks tetap bersama koalisi .",pks adalah entitas organization
"abkhazia , negara yang baru memisahkan diri , menggelar pemilihan presiden (pilpres) dini , minggu (24/8) , kurang tiga bulan setelah alexander ankvab dipaksa mundur melalui aksi unjukrasa jalanan .",abkhazia adalah entitas location
"abkhazia , negara yang baru memisahkan diri , menggelar pemilihan presiden (pilpres) dini , minggu (24/8) , kurang tiga bulan setelah alexander ankvab dipaksa mundur melalui aksi unjukrasa jalanan .",alexander ankvab adalah entitas person
"demokrat tak masalah pks mau di dalam atau di luar , tegasnya .",demokrat adalah entitas organization
"demokrat tak masalah pks mau di dalam atau di luar , tegasnya .",pks adalah entitas organization
"romahurmuziy , suharso monoarfa , beserta anggota dewan pimpinan pusat ppp lainnya yang mendatangi rumah dinas gubernur dki jakarta tersebut , menyatakan tujuan kedatangannya tersebut untuk menyampaikan hasil muktamar viii ppp di surabaya , pada jumat kemarin .",romahurmuziy adalah entitas person
