Source sentence,Answer sentence
"Sutan menjawab diplomatis , Itu kan hak preogatif presiden . Lagipula , Sutan melanjutkan , Partai Demokrat tidak bisa bilang apa-apa soal perombakan kabinet .",Sutan adalah entitas person
"Sutan menjawab diplomatis , Itu kan hak preogatif presiden . Lagipula , Sutan melanjutkan , Partai Demokrat tidak bisa bilang apa-apa soal perombakan kabinet .",Sutan adalah entitas person
"Sutan menjawab diplomatis , Itu kan hak preogatif presiden . Lagipula , Sutan melanjutkan , Partai Demokrat tidak bisa bilang apa-apa soal perombakan kabinet .",Partai Demokrat adalah entitas organization
"Sebelum merapat ke kubu Jokowi-JK , Ruhut Sitompul dikenal kerap mengkritik Jokowi .",Ruhut Sitompul adalah entitas person
"Sebelum merapat ke kubu Jokowi-JK , Ruhut Sitompul dikenal kerap mengkritik Jokowi .",Jokowi adalah entitas person
"DeSoto Inc. mengatakan mereka memecat 200 karyawan sebagai bagian dari sebuah restrukturisasi yang ditujukan untuk menghasilkan penghematan pre tax sebesar $10 juta setiap tahunnya .",DeSoto Inc. adalah entitas organization
"Meskipun belum dideklarasikan , namun saat pendaftaran terungkap bahwa Ketua Umum PKB Indonesia adalah Yenny Wahid , Wakil Ketua Umum Syafrin Romas , dan Sekjen Imron Hamid .",PKB adalah entitas organization
"Meskipun belum dideklarasikan , namun saat pendaftaran terungkap bahwa Ketua Umum PKB Indonesia adalah Yenny Wahid , Wakil Ketua Umum Syafrin Romas , dan Sekjen Imron Hamid .",Yenny Wahid adalah entitas person
"Meskipun belum dideklarasikan , namun saat pendaftaran terungkap bahwa Ketua Umum PKB Indonesia adalah Yenny Wahid , Wakil Ketua Umum Syafrin Romas , dan Sekjen Imron Hamid .",Syafrin Romas adalah entitas person
"Meskipun belum dideklarasikan , namun saat pendaftaran terungkap bahwa Ketua Umum PKB Indonesia adalah Yenny Wahid , Wakil Ketua Umum Syafrin Romas , dan Sekjen Imron Hamid .",Imron Hamid adalah entitas person
"Ia bahkan menuduh Rini dan Sekretaris Kabinet Andi Widjajanto sebagai pengkhianat di pemerintahan Jokowi .",Rini adalah entitas person
"Ia bahkan menuduh Rini dan Sekretaris Kabinet Andi Widjajanto sebagai pengkhianat di pemerintahan Jokowi .",Andi Widjajanto adalah entitas person
"Ia bahkan menuduh Rini dan Sekretaris Kabinet Andi Widjajanto sebagai pengkhianat di pemerintahan Jokowi .",Jokowi adalah entitas person
"Frans Sumarto Mendur mendengar kabar dari sumber di Harian Asia Raya bahwa ada peristiwa penting di kediaman Soekarno .",Frans Sumarto Mendur adalah entitas person
"Frans Sumarto Mendur mendengar kabar dari sumber di Harian Asia Raya bahwa ada peristiwa penting di kediaman Soekarno .",Harian Asia Raya adalah entitas organization
"Frans Sumarto Mendur mendengar kabar dari sumber di Harian Asia Raya bahwa ada peristiwa penting di kediaman Soekarno .",kediaman Soekarno adalah entitas location
"Ke depannya , Nurul berharap Jokowi bisa lebih tampil untuk bisa mengintegrasikan pemerintahannya dengan gaya dan kemampuan dia sendiri .",Nurul adalah entitas person
"Ke depannya , Nurul berharap Jokowi bisa lebih tampil untuk bisa mengintegrasikan pemerintahannya dengan gaya dan kemampuan dia sendiri .",Jokowi adalah entitas person
"Pemberian penghargaan ini hasil kesepakatan Dewan Penilai yang terdiri dari Prof Bambang Hidayat , Prof Mardjono Siswosuwarno , Prof Magnis Suseno , Prof Satrio Soemantri Brodjonegoro , dan saya sendiri , ujar Prof Toeti Heraty .",Bambang Hidayat adalah entitas person
"Pemberian penghargaan ini hasil kesepakatan Dewan Penilai yang terdiri dari Prof Bambang Hidayat , Prof Mardjono Siswosuwarno , Prof Magnis Suseno , Prof Satrio Soemantri Brodjonegoro , dan saya sendiri , ujar Prof Toeti Heraty .",Mardjono Siswosuwarno adalah entitas person
"Pemberian penghargaan ini hasil kesepakatan Dewan Penilai yang terdiri dari Prof Bambang Hidayat , Prof Mardjono Siswosuwarno , Prof Magnis Suseno , Prof Satrio Soemantri Brodjonegoro , dan saya sendiri , ujar Prof Toeti Heraty .",Magnis Suseno adalah entitas person
"Pemberian penghargaan ini hasil kesepakatan Dewan Penilai yang terdiri dari Prof Bambang Hidayat , Prof Mardjono Siswosuwarno , Prof Magnis Suseno , Prof Satrio Soemantri Brodjonegoro , dan saya sendiri , ujar Prof Toeti Heraty .",Satrio Soemantri Brodjonegoro adalah entitas person
"Pemberian penghargaan ini hasil kesepakatan Dewan Penilai yang terdiri dari Prof Bambang Hidayat , Prof Mardjono Siswosuwarno , Prof Magnis Suseno , Prof Satrio Soemantri Brodjonegoro , dan saya sendiri , ujar Prof Toeti Heraty .",Toeti Heraty adalah entitas person
"Menurut Hajrul , partainya tak mempermasalahkan latar belakang Angel yang awam politik .",Hajrul adalah entitas person
"Menurut Hajrul , partainya tak mempermasalahkan latar belakang Angel yang awam politik .",Angel adalah entitas person
"Basarah menyebutkan ada dua alasan mengapa Jokowi akan menolak tawaran terebut .",Basarah adalah entitas person
"Basarah menyebutkan ada dua alasan mengapa Jokowi akan menolak tawaran terebut .",Jokowi adalah entitas organization
"Tugu Pers Mendur diresmikan Presiden Susilo Bambang Yudhoyono pada 11 Februari 2013 .",Tugu Pers Mendur adalah entitas location
"Tugu Pers Mendur diresmikan Presiden Susilo Bambang Yudhoyono pada 11 Februari 2013 .",Susilo Bambang Yudhoyono adalah entitas person
"Idrus juga yakin kadernya yang duduk di kabinet akan aman dari isu perombakan (reshuffle) .",Idrus adalah entitas person
"Mendur Bersaudara harus diam-diam menyelinap di malam hari , panjat pohon dan lompati pagar di sampaing kantor Domei , yang sekarang kantor Antara .",Mendur adalah entitas person
"Mendur Bersaudara harus diam-diam menyelinap di malam hari , panjat pohon dan lompati pagar di sampaing kantor Domei , yang sekarang kantor Antara .",Domei adalah entitas organization
"Mendur Bersaudara harus diam-diam menyelinap di malam hari , panjat pohon dan lompati pagar di sampaing kantor Domei , yang sekarang kantor Antara .",Antara adalah entitas organization
"Hanya Mendur Bersaudara yang hadir sebagai fotografer pengabadi peristiwa bersejarah Indonesia .",Mendur adalah entitas person
"Angel sudah berhijab . Allah telah mengampuninya karena Dia Maha Pengampun , kata Hajrul .",Angel adalah entitas person
"Angel sudah berhijab . Allah telah mengampuninya karena Dia Maha Pengampun , kata Hajrul .",Hajrul adalah entitas person
"Tidak ada korban dilaporkan pada pihak Israel , Sabtu , walaupun roket dan bom-bom mortir menghantam Israel sepanjang hari itu termasuk satu yang telah dicegat di daerah Tel Aviv , kata militer .",Israel adalah entitas location
"Tidak ada korban dilaporkan pada pihak Israel , Sabtu , walaupun roket dan bom-bom mortir menghantam Israel sepanjang hari itu termasuk satu yang telah dicegat di daerah Tel Aviv , kata militer .",Tel Aviv adalah entitas location
"Dalam rilis yang diterima detikcom , Sabtu (23/8/2014) malam , Kepala Darul Quran (Daqu) Indonesia di Gaza , Abdillah Onim mengatakan radio bernama Radio Suara Palestina itu menyuguhkan berita utama tentang kondisi terkini di Palestina , khususnya di Gaza .",detikcom adalah entitas organization
"Dalam rilis yang diterima detikcom , Sabtu (23/8/2014) malam , Kepala Darul Quran (Daqu) Indonesia di Gaza , Abdillah Onim mengatakan radio bernama Radio Suara Palestina itu menyuguhkan berita utama tentang kondisi terkini di Palestina , khususnya di Gaza .",Darul Quran (Daqu) Indonesia adalah entitas organization
"Dalam rilis yang diterima detikcom , Sabtu (23/8/2014) malam , Kepala Darul Quran (Daqu) Indonesia di Gaza , Abdillah Onim mengatakan radio bernama Radio Suara Palestina itu menyuguhkan berita utama tentang kondisi terkini di Palestina , khususnya di Gaza .",Gaza adalah entitas location
"Dalam rilis yang diterima detikcom , Sabtu (23/8/2014) malam , Kepala Darul Quran (Daqu) Indonesia di Gaza , Abdillah Onim mengatakan radio bernama Radio Suara Palestina itu menyuguhkan berita utama tentang kondisi terkini di Palestina , khususnya di Gaza .",Abdillah Onim adalah entitas person
"Dalam rilis yang diterima detikcom , Sabtu (23/8/2014) malam , Kepala Darul Quran (Daqu) Indonesia di Gaza , Abdillah Onim mengatakan radio bernama Radio Suara Palestina itu menyuguhkan berita utama tentang kondisi terkini di Palestina , khususnya di Gaza .",Radio Suara Palestina adalah entitas organization
"Dalam rilis yang diterima detikcom , Sabtu (23/8/2014) malam , Kepala Darul Quran (Daqu) Indonesia di Gaza , Abdillah Onim mengatakan radio bernama Radio Suara Palestina itu menyuguhkan berita utama tentang kondisi terkini di Palestina , khususnya di Gaza .",Palestina adalah entitas location
"Dalam rilis yang diterima detikcom , Sabtu (23/8/2014) malam , Kepala Darul Quran (Daqu) Indonesia di Gaza , Abdillah Onim mengatakan radio bernama Radio Suara Palestina itu menyuguhkan berita utama tentang kondisi terkini di Palestina , khususnya di Gaza .",Gaza adalah entitas location
"Radio pemerintah melaporkan bentrokan yang berlangsung antara polisi dan pendukung MDC di pusat perbelanjaan Machipisa di daerah berpenghasilan rendah Highfield di dekat Lapangan Zimbabwe , yang direncanakan sebagai tempat pawai .",MDC adalah entitas organization
"Radio pemerintah melaporkan bentrokan yang berlangsung antara polisi dan pendukung MDC di pusat perbelanjaan Machipisa di daerah berpenghasilan rendah Highfield di dekat Lapangan Zimbabwe , yang direncanakan sebagai tempat pawai .",pusat perbelanjaan Machipisa adalah entitas location
"Radio pemerintah melaporkan bentrokan yang berlangsung antara polisi dan pendukung MDC di pusat perbelanjaan Machipisa di daerah berpenghasilan rendah Highfield di dekat Lapangan Zimbabwe , yang direncanakan sebagai tempat pawai .",Highfield adalah entitas location
"Radio pemerintah melaporkan bentrokan yang berlangsung antara polisi dan pendukung MDC di pusat perbelanjaan Machipisa di daerah berpenghasilan rendah Highfield di dekat Lapangan Zimbabwe , yang direncanakan sebagai tempat pawai .",Lapangan Zimbabwe adalah entitas location
"Menurut kementerian Rusia , sebuah pesawat angkut militer dari armada Baltik melakukan penerbangan terencana pada 23 Agustus dari daerah St Petersburg ke Kilingrad , daerah kantong barat Rusia yang berbatasan dengan Polandia dan Lithuania .",kementerian Rusia adalah entitas organization
"Menurut kementerian Rusia , sebuah pesawat angkut militer dari armada Baltik melakukan penerbangan terencana pada 23 Agustus dari daerah St Petersburg ke Kilingrad , daerah kantong barat Rusia yang berbatasan dengan Polandia dan Lithuania .",St Petersburg adalah entitas location
"Menurut kementerian Rusia , sebuah pesawat angkut militer dari armada Baltik melakukan penerbangan terencana pada 23 Agustus dari daerah St Petersburg ke Kilingrad , daerah kantong barat Rusia yang berbatasan dengan Polandia dan Lithuania .",Kilingrad adalah entitas location
"Menurut kementerian Rusia , sebuah pesawat angkut militer dari armada Baltik melakukan penerbangan terencana pada 23 Agustus dari daerah St Petersburg ke Kilingrad , daerah kantong barat Rusia yang berbatasan dengan Polandia dan Lithuania .",Rusia adalah entitas location
"Menurut kementerian Rusia , sebuah pesawat angkut militer dari armada Baltik melakukan penerbangan terencana pada 23 Agustus dari daerah St Petersburg ke Kilingrad , daerah kantong barat Rusia yang berbatasan dengan Polandia dan Lithuania .",Polandia adalah entitas location
"Menurut kementerian Rusia , sebuah pesawat angkut militer dari armada Baltik melakukan penerbangan terencana pada 23 Agustus dari daerah St Petersburg ke Kilingrad , daerah kantong barat Rusia yang berbatasan dengan Polandia dan Lithuania .",Lithuania adalah entitas location
"Pelaku usaha jasa keuangan yang masih memasarkan produknya dengan cara meresahkan masyarakat seperti melalui telemarketing dapat dikenakan sanksi , seiring implementasi peraturan OJK Nomor 1/POJK.7/2013 per tanggal 6 Agustus 2014 .",OJK adalah entitas organization
"Impor unggas Korea Selatan terbesar datang dari Inggris , termasuk itik hidup untuk peternakan .",Inggris adalah entitas location
"Namun laporan Pentagon yang dirilis tahun ini mencatat bahwa pameran militer Iran kurang tersorot sejak Rouhani menggantikan Presiden Mahmoud Ahmadinejad yang berhaluan garis keras .",Pentagon adalah entitas organization
"Namun laporan Pentagon yang dirilis tahun ini mencatat bahwa pameran militer Iran kurang tersorot sejak Rouhani menggantikan Presiden Mahmoud Ahmadinejad yang berhaluan garis keras .",Rouhani adalah entitas person
"Namun laporan Pentagon yang dirilis tahun ini mencatat bahwa pameran militer Iran kurang tersorot sejak Rouhani menggantikan Presiden Mahmoud Ahmadinejad yang berhaluan garis keras .",Mahmoud Ahmadinejad adalah entitas person
"Jika kedua partai memutuskan berkoalisi , Agung justru melihatnya sebagai hal yang positif .",Agung adalah entitas person
"Seperti diberitakan , hitung cepat Penelitian dan Pengembangan (Litbang) Kompas menyebutkan pasangan Irianto-Tatang hanya mendapat 12,35 persen suara .",Penelitian dan Pengembangan (Litbang) Kompas adalah entitas organization
"Seperti diberitakan , hitung cepat Penelitian dan Pengembangan (Litbang) Kompas menyebutkan pasangan Irianto-Tatang hanya mendapat 12,35 persen suara .",Irianto-Tatang adalah entitas person
"Sementara itu , jumlah responden dalam survei ini berjumlah 1.000 orang yang tersebar di berbagai daerah di Indonesia .",Indonesia adalah entitas location
"Presiden kayanya lagi main ping-pong , bolak-balik saja , ini kegenitan politik , kita tahu ujungnya , ujar Boni dalam acara diskusi yang digelar di Rumah Perubahan 2.0 , Jakarta , Selasa (20/9/2011) .",Boni adalah entitas person
"Presiden kayanya lagi main ping-pong , bolak-balik saja , ini kegenitan politik , kita tahu ujungnya , ujar Boni dalam acara diskusi yang digelar di Rumah Perubahan 2.0 , Jakarta , Selasa (20/9/2011) .",Rumah Perubahan 2.0 adalah entitas location
"Presiden kayanya lagi main ping-pong , bolak-balik saja , ini kegenitan politik , kita tahu ujungnya , ujar Boni dalam acara diskusi yang digelar di Rumah Perubahan 2.0 , Jakarta , Selasa (20/9/2011) .",Jakarta adalah entitas location
"Warsawa di Polandia menjadi kota dengan biaya paling efisien dari semua kota yang diriset dengan total biaya untuk wisata budaya 70 .",Polandia adalah entitas location
"Hanung juga menjamin tak ada penimbunan BBM terkait kondisi pembatasan jatah BBM subsidi di berbagai SPBU .",Hanung adalah entitas person
"Hanung juga menjamin tak ada penimbunan BBM terkait kondisi pembatasan jatah BBM subsidi di berbagai SPBU .",SPBU adalah entitas location
"Menurut dia , kader Partai Demokrat akan taat azaz pada perintah ketua umum yang telah menegaskan , sikap Partai Demokrat pada periode 2014-2019 akan melakukan pembenahan internal .",Partai Demokrat adalah entitas organization
"Menurut dia , kader Partai Demokrat akan taat azaz pada perintah ketua umum yang telah menegaskan , sikap Partai Demokrat pada periode 2014-2019 akan melakukan pembenahan internal .",Partai Demokrat adalah entitas organization
"Lagian , ku lihat sudah banyak kedai sampah di Medan .",Medan adalah entitas location
"Menteri Energi dan Sumber Daya Mineral (ESDM) Jero Wacik mengatakan jatah BBM subsidi di daerah-daerah memang mulai dikurangi agar kuota BBM subsidi sebanyak 46 juta kilo liter dipastikan cukup hingga akhir Desember 2014 .",Jero Wacik adalah entitas person
"Tjahjo menyebut , hal terbaik yang bisa menjadi jalan tengah atas masalah keistimewaan Yogyakarta adalah mengajak Sultan Hamengku Buwono X bersama pemerintahan daerah Yogyakarta berdiskusi .",Tjahjo adalah entitas person
"Tjahjo menyebut , hal terbaik yang bisa menjadi jalan tengah atas masalah keistimewaan Yogyakarta adalah mengajak Sultan Hamengku Buwono X bersama pemerintahan daerah Yogyakarta berdiskusi .",Sultan Hamengku Buwono X adalah entitas person
"Tjahjo menyebut , hal terbaik yang bisa menjadi jalan tengah atas masalah keistimewaan Yogyakarta adalah mengajak Sultan Hamengku Buwono X bersama pemerintahan daerah Yogyakarta berdiskusi .",pemerintahan daerah Yogyakarta adalah entitas organization
"Walau tetap otoritas kesehatan bandara harus mengantisipasi masuknya penumpang yang baru datang dari daerah yang sedang terjadinya wabah seperti Liberia , Guinea dan Sierra Leone .",Liberia adalah entitas location
